Jackson_Pollock,Did Free Jazz feature a Pollock painting as its cover artwork?,Yes.,NULL,easy,S10_set6_a9
Jackson_Pollock,Was Paul Jackson Pollock an influential American painter as well as a major figure in the abstract expressionist movement?,"Yes, Pollock was an influential American painter and a major figure in the abstract expressionist movement.",NULL,easy,S10_set6_a9
Jackson_Pollock,Give an example of the origins of the term action painting. ,Pollock's technique of pouring and dripping paint is thought to be one of the origins of the term action painting.,NULL,medium,S10_set6_a9
Jackson_Pollock,"During his lifetime, did Pollock enjoy considerable fame and notoriety?",Yes.,NULL,easy,S10_set6_a9
Jackson_Pollock,Was he regarded as a mostly reclusive artist?,"Yes, he was regarded as a mostly reclusive artist. ",NULL,easy,S10_set6_a9
Jakarta,Is the Wisma building the tallest building in Indonesia?,yes,easy,medium,S10_set3_a5
Jakarta,Is the Wisma building the tallest building in Indonesia?,"Yes,",easy,easy,S10_set3_a5
Jakarta,is there a chinese community in jakarta?,yes,easy,medium,S10_set3_a5
Jakarta,is there a chinese community in jakarta?,Yes.,easy,easy,S10_set3_a5
Jakarta,Is Jakarta the 12th largest city in the world?,yes,easy,medium,S10_set3_a5
Jakarta,Is Jakarta the 12th largest city in the world?,Yes.,easy,hard,S10_set3_a5
Jakarta,What is the capital of Indonesia?,Jakarta,medium,easy,S10_set3_a5
Jakarta,What is the capital of Indonesia?,The capital of Indonesia is Jakarta.,medium,easy,S10_set3_a5
Jakarta,What is the official name of Jakarta?,Daerah Khusus Ibukota Jakarta,medium,easy,S10_set3_a5
Jakarta,What is the official name of Jakarta?,Daerah Khusus.,medium,easy,S10_set3_a5
Jakarta,How is the climate in the city?,Jakarta has a hot and humid equatorial/tropical climate ,medium,medium,S10_set3_a5
Jakarta,How is the climate in the city?,The city is hot and humid.,medium,medium,S10_set3_a5
Jakarta,Where does the name of the city Jakarta come from?,"The name Jakarta is derived from the Sanskrit word ""Jayakarta.""",hard,medium,S10_set3_a5
Jakarta,How is the city's governor chosen?,election,hard,hard,S10_set3_a5
Jakarta,How is the city's governor chosen?,Through election.,hard,hard,S10_set3_a5
Jakarta,Why does Jakarta suffer frequent flooding?,Because it is located approximately eight meters above the sea level,hard,hard,S10_set3_a5
Jakarta,Why does Jakarta suffer frequent flooding?,"The fact that the northern part of Jakarta lies on a plain, approximately eight meters above the sea level.",hard,hard,S10_set3_a5
Jakarta,Is the the biggest university in Jakarta the University of Indonesia,yes,easy,easy,S10_set3_a5
Jakarta,Is Jakarta a city,yes,easy,easy,S10_set3_a5
Jakarta,Is Jakarta a city,Yes,easy,easy,S10_set3_a5
Jakarta,Is the most important river the Ciliwung River,yes,easy,easy,S10_set3_a5
Jakarta,Is the most important river the Ciliwung River,Yes,easy,easy,S10_set3_a5
Jakarta,Where is Jakarta located,northwest coast of Java,medium,medium,S10_set3_a5
Jakarta,Where is Jakarta located,On the northwest coast of Java,medium,medium,S10_set3_a5
Jakarta,Who created Monas Park,General Herman Willem Deandels,medium,medium,S10_set3_a5
Jakarta,Who created Monas Park,Dutch Governor General Herman Willem Deandels,medium,hard,S10_set3_a5
Jakarta,Do mikrolets travel on the main roads?,no,hard,medium,S10_set3_a5
Jakarta,Do mikrolets travel on the main roads?,No,hard,easy,S10_set3_a5
Jakarta,What contributes to frequent flooding in Jakarta,"Jakarta lies on a plain eight meters, approximately eight meters above the sea level.",hard,medium,S10_set3_a5
Jakarta,What contributes to frequent flooding in Jakarta,"It lies on a plain, approximately eight meters above the sea level",hard,medium,S10_set3_a5
Jakarta,Did the economy improve in Jakarta in 2007,yes,hard,hard,S10_set3_a5
Jakarta,Did the economy improve in Jakarta in 2007,Yes,hard,easy,S10_set3_a5
Jakarta,"In AD 39, King Purnawarman established Sunda Pura as a new capital city for the kingdom, located at the northern coast of where?",Java,NULL,medium,S10_set3_a5
Jakarta,"In 1602, the British East India Company's first voyage, commanded by Sir who, arrived in Aceh and sailed on to Banten where they were allowed to build a trading post?",James Lancaster,NULL,medium,S10_set3_a5
Jakarta,Who began control of migration to the city in order to stem the overcrowding and poverty?,Lieutenant General Ali Sadikin began control of migration to the city in order to stem the overcrowding and poverty.,NULL,hard,S10_set3_a5
Jakarta,Did Jayawikarta's soldiers attack the Dutch fortress?,yes,NULL,easy,S10_set3_a5
Jakarta,Did Suharto resign as president?,Yes,NULL,easy,S10_set3_a5
Jakarta,Was the Jakarta area part of the fourth century Indianized kingdom of Tarumanagara?,Yes,NULL,easy,S10_set3_a5
Jakarta,Do other landmarks include the Istiqlal Mosque as well as Jakarta Cathedral?,Yes,NULL,easy,S10_set3_a5
Jakarta,Give an example of the many Sukarno era monuments in the city. ,The West Irian Liberation Statue is one of the many Sukarno era monuments in the city. ,NULL,medium,S10_set3_a5
Jakarta,"Is Jakarta the country's economic, cultural and political center?",Yes.,NULL,easy,S10_set3_a5
James_Watt,Is James Watt French?,"No, he was Scottish.",easy,easy,S10_set4_a2
James_Watt,Is James Watt French?,No,easy,easy,S10_set4_a2
James_Watt,Did James Watt improve an engine?,"Yes, his improvements to the Newcomen steam engine were fundamental to the changes brought by the Industrial Revolution.",easy,easy,S10_set4_a2
James_Watt,Did James Watt improve an engine?,Yes,easy,easy,S10_set4_a2
James_Watt,Is there a statue of Watt in the White House?,"No, a colossal statue of Watt by Chantrey was placed in Westminster Abbey, and later was moved to St. Paul's Cathedral.",easy,easy,S10_set4_a2
James_Watt,Is there a statue of Watt in the White House?,No,easy,easy,S10_set4_a2
James_Watt,What was James Watt's father's job?,"His father was a shipwright, ship owner and contractor, and served as the town's chief baillie.",medium,hard,S10_set4_a2
James_Watt,What was James Watt's father's job?,"His father was a shipwright, ship owner and contractor, and served as the town's chief baillie.",medium,hard,S10_set4_a2
James_Watt,When did Watt retire?,In 1800.,medium,medium,S10_set4_a2
James_Watt,When did Watt retire?,Watt retired in 1800.,medium,medium,S10_set4_a2
James_Watt,Where is the James Watt Memorial College?,In Greenock.,medium,medium,S10_set4_a2
James_Watt,Where is the James Watt Memorial College?,The James Watt Memorial  is in Greenock.,medium,medium,S10_set4_a2
James_Watt,Why is the watt named after Watt?,The watt is named after him for his contributions to the development of the steam engine.,hard,medium,S10_set4_a2
James_Watt,Why is the watt named after Watt?,The watt is named after James Watt for his contributions to the development of the steam engine.,hard,medium,S10_set4_a2
James_Watt,Where did Watt attend university?,Watt did not attend school regularly.,hard,too hard,S10_set4_a2
James_Watt,Where did Watt attend university?,He did not attend a university.,hard,too hard,S10_set4_a2
James_Watt,What did he invent?,"He invented a new method of measuring distances by telescope, a device for copying letters, improvements in the oil lamp, a steam mangle and a machine for copying sculptures.",hard,medium,S10_set4_a2
James_Watt,What did he invent?,"He invented a new method of measuring distances by telescope, a device for copying letters, improvements in the oil lamp, a steam mangle and a machine for copying sculptures.",hard,medium,S10_set4_a2
James_Watt,Was James Watt a member of the Lunar Society?,NULL,easy,NULL,S10_set4_a2
James_Watt,Was James Watt a member of the Lunar Society?,NULL,easy,NULL,S10_set4_a2
James_Watt,Did James Watt marry his cousin?,NULL,easy,NULL,S10_set4_a2
James_Watt,Did James Watt marry his cousin?,NULL,easy,NULL,S10_set4_a2
James_Watt,Was Watt married to Agnes Muirhead?,NULL,easy,NULL,S10_set4_a2
James_Watt,Was Watt married to Agnes Muirhead?,NULL,easy,NULL,S10_set4_a2
James_Watt,How old was James Watt when his mother died?,NULL,medium,NULL,S10_set4_a2
James_Watt,How old was James Watt when his mother died?,NULL,medium,NULL,S10_set4_a2
James_Watt,In what year did Watt retire?,NULL,medium,NULL,S10_set4_a2
James_Watt,In what year did Watt retire?,NULL,medium,NULL,S10_set4_a2
James_Watt,Where was Watt buried?,NULL,medium,NULL,S10_set4_a2
James_Watt,Where was Watt buried?,NULL,medium,NULL,S10_set4_a2
James_Watt,When did Watt S10_set up his workshop at the University of Glasgow?,NULL,hard,NULL,S10_set4_a2
James_Watt,When did Watt S10_set up his workshop at the University of Glasgow?,NULL,hard,NULL,S10_set4_a2
James_Watt,Why did the Glasgow Guild of Hammermen reject Watt's application to become a mathematical instrument maker?,NULL,hard,NULL,S10_set4_a2
James_Watt,Why did the Glasgow Guild of Hammermen reject Watt's application to become a mathematical instrument maker?,NULL,hard,NULL,S10_set4_a2
James_Watt,How old was Watt when he died?,NULL,hard,NULL,S10_set4_a2
James_Watt,How old was Watt when he died?,NULL,hard,NULL,S10_set4_a2
Koala,What happened in the early 20th century?,The koalas of South Australia were largely exterminated.,NULL,medium,S10_set1_a3
Koala,Do Koalas have a slow metabolism?,yes,NULL,easy,S10_set1_a3
Koala,Did eucalypt forests grow in the place of rainforests?,"Yes, the koala did not specialise in a diet of eucalyptus until the climate cooled and eucalypt forests grew in the place of rainforests.",NULL,easy,S10_set1_a3
Koala,Does the koala fill the same ecological role as the sloth of South America?,The koala fills the same ecological role as the sloth of South America.,NULL,easy,S10_set1_a3
Koala,Is the long term viability of the koala therefore threatened by genetic weakness?,The long term viability of the koala is therefore threatened by genetic weakness.,NULL,easy,S10_set1_a3
Koala,"Is the koala found in coastal regions of eastern and southern Australia, from near Adelaide to the southern part of Cape York Peninsula?",yes,NULL,easy,S10_set1_a3
Koala,Do populations also extend for considerable distances inland in regions with enough moisture to support suitable woodlands?,Populations also extend for considerable distances inland in regions with enough moisture to support suitable woodlands.,NULL,easy,S10_set1_a3
Koala,"Were the koalas of South Australia largely exterminated during the early part of the 20th century, but the state has since been repopulated with Victorian stock?","The koalas of South Australia were largely exterminated during the early part of the 20th century, but the state has since been repopulated with Victorian stock.",NULL,easy,S10_set1_a3
Korean_language,Is Korean the official language of Korea?,Yes,easy,easy,S10_set5_a6
Korean_language,Is Korean the official language of Korea?,Yes,easy,medium,S10_set5_a6
Korean_language,"Is the word ""Korean"" derived from Goryeo?",Yes,easy,easy,S10_set5_a6
Korean_language,"Is the word ""Korean"" derived from Goryeo?",yes,easy,medium,S10_set5_a6
Korean_language,Are all dialects of Korean similar to each other?,Yes,easy,easy,S10_set5_a6
Korean_language,Are all dialects of Korean similar to each other?,Yes,easy,easy,S10_set5_a6
Korean_language,About how many Koreans speakers are there?,78 million,medium,medium,S10_set5_a6
Korean_language,About how many Koreans speakers are there?,78 million Korean speakers,medium,medium,S10_set5_a6
Korean_language,"Older English sources used the name ""Korean"" to refer to what?","language, country, and people",medium,medium,S10_set5_a6
Korean_language,"Older English sources used the name ""Korean"" to refer to what?","language, country, and people",medium,medium,S10_set5_a6
Korean_language,What is the official language of North Korea?,Korean,medium,medium,S10_set5_a6
Korean_language,What is the official language of North Korea?,Korean,medium,medium,S10_set5_a6
Korean_language,Why may English translation of Koreans adjectives misleadingly suggest that they are verbs?,English does not have an identical grammatical category,hard,hard,S10_set5_a6
Korean_language,Why may English translation of Koreans adjectives misleadingly suggest that they are verbs?,English does not have an identical grammatical category,hard,too hard,S10_set5_a6
Korean_language,Where do the majority of loanwords other than Sino-Korean come from?,modern times,hard,medium,S10_set5_a6
Korean_language,Where do the majority of loanwords other than Sino-Korean come from?,"modern times, 90% of which are from English",hard,hard,S10_set5_a6
Korean_language,How many Korean speakers are there?,There are about 78 million Korean speakers.,easy,easy,S10_set5_a6
Korean_language,How many Korean speakers are there?,NULL,easy,NULL,S10_set5_a6
Korean_language,How many parts of speech does the Korean language contain?,The Korean Language contains nine parts of speech. ,easy,too easy,S10_set5_a6
Korean_language,How many parts of speech does the Korean language contain?,NULL,easy,NULL,S10_set5_a6
Korean_language,How many verb paradigms are there in Korean?,There are seven verb paradigms or speech levels in Korean.,easy,easy,S10_set5_a6
Korean_language,How many verb paradigms are there in Korean?,NULL,easy,NULL,S10_set5_a6
Korean_language,What is the Sino-Korean system of numbers based on?,The Sino-Korean system is nearly entirely based on the Chinese numerals.,medium,easy,S10_set5_a6
Korean_language,What is the Sino-Korean system of numbers based on?,NULL,medium,NULL,S10_set5_a6
Korean_language,What is another term for Korean adjectives?,"Adjectives are also known as ""descriptive verbs"" or ""stative verbs"".",medium,medium,S10_set5_a6
Korean_language,What is another term for Korean adjectives?,NULL,medium,NULL,S10_set5_a6
Korean_language,Is modern Korean written in columns or rows?,It is written in rows.,medium,hard,S10_set5_a6
Korean_language,Is modern Korean written in columns or rows?,NULL,medium,NULL,S10_set5_a6
Korean_language,What percentage of the Korean language does Jeong Jae-do estimate to be Sino-Korean?,Sino-Korean makes up 30% of the Korean language.,hard,too hard,S10_set5_a6
Korean_language,What percentage of the Korean language does Jeong Jae-do estimate to be Sino-Korean?,NULL,hard,NULL,S10_set5_a6
Korean_language,Do Chinese and Japanese have spaces between words?,"No, Chinese and Japanese do not have spaces between words.",hard,medium,S10_set5_a6
Korean_language,Do Chinese and Japanese have spaces between words?,NULL,hard,NULL,S10_set5_a6
Korean_language,From which languages is Korean descended?,"Korean is descended from Old Korean, Middle Korean and Modern Korean.",hard,easy,S10_set5_a6
Korean_language,From which languages is Korean descended?,NULL,hard,NULL,S10_set5_a6
Korean_language,Are there seven verb paradigms or speech levels in Korean?,Yes.,NULL,easy,S10_set5_a6
Korean_language,Is Modern Korean written with spaces between words?,Yes.,NULL,easy,S10_set5_a6
Korean_language,Are the Korean names for the language based on the names for Korea used in North as well as South Korea?,Yes.,NULL,easy,S10_set5_a6
